YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2013,2,11,6,0,1446,0,9663940,0,1655933,0,1180538,1,1259,0,1093865,0,0,0,0,0,378001,0,146824,1,32521,0,715481,0,6487183,0,4218660,1,31132,1,2892,0,1805956,0,51607,0,35856,0,343567,0,9663940,0,809396,0,1152288,0,384924,0,349391,0,2354859,0,120175,0,4492907,0,708982,0,317185,1,38660,0,3649230,0,221151,0,17123525,0,15591182,0,13428,1,179,0,89683,1,31519,1,339,0,48330,0,62841,0,5223,1,48,0,1280754,0,16179689,0,11022806,0,141867,0,664756,0,197049,0,14671,0,577903,0,188730,0,164641,0,3137,0,1762,0,513556,1,4136,0,23278,0,11967,0,72463,0,12917,1,776,0,2563275,0,943836,0,0,0,943656,0,688650,0,47329,0,43434,0,3895,0,207703,0,68531,0,68147,1,67,1,1,0,1124,1,218,0,67188,0,71147,0,0
2013,2,11,5,0,13309,0,26410362,0,3544299,0,1169054,1,517,0,2095203,1,117,1,9632,0,1294846,0,1697446,0,162522,0,2455266,0,28508340,0,23414139,1,36772,1,2588,0,6895531,0,445724,0,132779,0,1645632,0,26410362,0,775666,0,2816905,0,1066283,0,1728913,0,6398615,0,1079169,0,12544812,0,2035485,0,2010230,0,107500,0,9476873,0,1085277,0,42090995,0,34532829,0,46312,0,2088,0,415029,0,46472,0,3389,0,151640,0,182662,0,19670,1,168,0,6690736,0,38729552,0,15846596,0,819786,0,4790488,0,992812,0,16906,0,2187592,0,915329,0,376390,0,14702,0,27764,0,2251197,0,26027,0,95386,0,34372,0,261185,0,65729,0,1801,0,10005489,0,3361443,0,0,0,3359355,0,2284346,0,291391,0,277192,0,14197,0,800031,0,223071,0,222359,1,713,1,113,0,4549,1,219,0,218190,0,148028,0,0
2013,2,11,4,0,14826,0,10861982,0,2218527,0,295834,0,0,0,526370,0,0,0,0,0,727330,0,969429,1,3963,0,999147,0,15062107,0,12993385,1,19008,0,0,0,2346955,0,140553,0,84842,0,630985,0,10861982,0,354837,0,758969,0,304316,0,842159,0,2923720,0,157690,0,5520291,0,1204138,0,1451981,1,39620,0,3200513,0,375961,0,15578873,0,12322159,0,12601,1,326,0,145759,1,7014,1,235,0,37811,0,170619,0,5591,1,7,0,2876750,0,13698254,0,3443379,0,476421,0,1484196,0,628278,1,2747,0,1223068,0,413331,0,168594,0,8458,0,3053,0,954472,1,209,0,11955,0,25261,0,187007,0,21401,1,397,0,4646028,0,1880619,0,0,0,1880293,0,1439484,0,111184,0,107321,0,3862,0,332066,0,72655,0,72655,0,0,0,0,0,513,1,9,0,72133,0,54753,0,0
2013,2,11,3,0,43371,0,7817025,0,2152561,0,121766,0,0,0,389046,0,0,0,0,0,304293,0,676628,1,18904,0,495009,0,17931124,0,15525112,1,8906,1,6793,0,947764,0,170984,0,96154,0,228099,0,7817025,0,173825,0,1050682,0,269706,0,996364,0,2115697,0,226943,0,2983808,0,1459388,0,1436879,1,2658,0,455068,0,370186,0,23120603,0,18615240,0,10237,1,24,0,207625,1,6633,1,19,0,131173,0,228533,0,1758,0,0,0,3919361,0,19666574,0,3897071,0,788201,0,1762140,0,701825,1,1744,0,2025927,0,474176,0,198585,0,8340,0,15509,0,1224054,1,950,0,22963,0,20900,0,165802,0,24993,1,2509,0,8330885,0,3454029,0,0,0,3454005,0,2721543,0,260265,0,259035,0,1230,0,472196,0,94255,0,94047,1,209,0,0,0,876,0,0,0,93379,0,84918,0,0
2013,2,11,2,0,7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059004,0,787950,1,3914,1,1249,1,13270,1,343,0,0,1,59326,0,32981,1,1297,0,0,0,158673,0,693049,0,194441,1,9437,0,99737,0,34203,1,2665,0,20967,0,37122,1,4078,1,410,0,0,0,46847,1,619,1,14017,0,0,1,1182,1,1140,1,28,0,226156,0,365955,0,0,0,364706,0,226564,0,90423,0,89515,1,908,0,47719,0,11951,0,11947,0,0,1,51,0,0,1,59,0,11840,1,13839,0,0
2013,2,11,1,0,81466,0,103136163,0,13321461,0,10215255,0,56564,0,11966269,1,11431,1,129143,0,5447615,0,3832621,0,406910,0,10605694,0,94126406,0,70808888,0,818691,0,255620,0,16734595,0,2378081,0,566950,0,4830013,0,103136163,0,7507142,0,10543743,0,5641292,0,4633646,0,23512444,0,3760677,0,47537220,0,7292743,0,11303481,0,232930,0,31363637,0,2655572,0,162986850,0,142269360,0,136987,0,21540,0,1131226,0,170438,0,7280,0,1211677,0,835590,0,53593,0,17217,0,17131942,0,148669046,0,78430357,0,2681797,0,11700452,0,2979955,0,70651,0,6891812,0,2879688,0,1599468,0,69416,0,294637,0,6625756,0,76178,0,336235,0,247709,0,1100877,0,254749,0,19919,0,32409390,0,14317804,1,113592,0,14409857,0,9175134,0,1801527,0,1763669,0,37855,0,3453100,0,1031578,0,1022026,0,9223,0,2829,0,27348,0,2167,0,999233,0,735987,0,0
2013,2,111,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,0,0,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,0,0,2,,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0
2013,2,111,12,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,111,11,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,111,10,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,111,9,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,111,8,0,114,0,3875935,0,287393,0,532505,0,2682,0,579327,0,0,1,103891,0,238422,1,18393,1,115569,0,515048,0,2236730,0,1331696,0,0,0,0,0,441012,0,9059,0,3655,0,136617,0,3875935,0,254060,0,393022,0,247632,0,99856,0,709123,0,56506,0,2115735,0,96274,0,448657,0,0,0,1618928,0,48124,0,4081104,0,3807500,0,3789,1,4383,0,9983,1,3769,1,51,1,5437,0,12015,1,1419,1,1671,0,231087,0,3793084,0,2316343,0,50429,0,396825,0,47683,0,4206,0,94776,0,65616,0,37267,0,355,0,851,0,126816,1,704,0,13043,0,6106,0,30286,0,4336,1,1480,0,595963,0,288020,1,5227,0,288864,0,201383,0,21972,1,20968,1,1004,0,65510,0,22594,0,22251,1,343,1,1861,1,683,1,616,0,19434,1,9428,0,0
2013,2,111,7,0,403,0,6030406,0,494842,0,660514,1,7214,0,706512,0,0,0,0,0,486006,0,101226,1,27881,0,787399,0,4043672,0,2653912,1,18696,1,12901,0,1239316,0,25402,0,13091,0,126058,0,6030406,0,201963,0,1004757,0,367951,0,285721,0,1555461,0,94478,0,2520076,0,168693,0,708484,1,11317,0,1877575,0,245993,0,8020784,0,6865813,0,4868,1,283,0,29807,1,4012,1,335,0,99183,0,25658,0,9820,4,,0,981003,0,7457681,0,3739457,0,112195,0,592880,0,132693,0,5561,0,286027,0,130207,0,86155,0,882,0,1455,0,276988,1,636,0,16981,0,6908,0,62450,0,14638,1,1447,0,1990122,0,563102,0,0,0,562819,0,362531,0,73400,0,66579,0,6821,0,126888,0,43436,0,42820,0,616,0,0,1,769,1,401,0,42266,0,44883,0,0
2013,2,111,6,0,889,0,6111556,0,816122,0,584165,1,162,0,470932,0,0,0,0,0,221071,0,144321,1,30201,0,515694,0,4751827,0,3237756,1,18940,1,2892,0,1671580,0,26769,0,20304,0,121048,0,6111556,0,170062,0,895817,0,142268,0,279337,0,1848990,0,92121,0,2682961,0,655322,0,210504,1,38660,0,1954700,0,176227,0,7299016,0,5959273,0,9891,1,167,0,82000,1,23406,1,316,0,45821,0,51899,0,4758,1,48,0,1121436,0,6690265,0,2544244,0,70642,0,391490,0,164158,1,740,0,524083,0,113059,0,126361,0,2432,0,983,0,403809,1,4029,0,13913,0,7073,0,59238,0,11687,1,277,0,2252045,0,608751,0,0,0,608583,0,405976,0,38450,0,34880,0,3569,0,164183,0,54154,0,53819,1,18,1,1,0,872,1,218,0,53063,0,61375,0,0
2013,2,111,5,0,11175,0,22452639,0,2906874,0,600816,1,513,0,1857311,1,117,1,9632,0,983327,0,1565680,0,160439,0,1967967,0,23862486,0,19539428,1,36772,1,2588,0,6535476,0,153939,0,68019,0,1422351,0,22452639,0,492261,0,2529406,0,662040,0,1628964,0,5825292,0,911131,0,10403546,0,1742237,0,1437100,0,94428,0,8203831,0,1074049,0,30196366,0,23110685,0,42085,0,2052,0,407613,0,46472,0,3237,0,150021,0,171768,0,19266,1,168,0,6243000,0,27534571,0,9285600,0,655240,0,2554983,0,768158,0,14954,0,2044196,0,627672,0,332265,0,14272,0,9784,0,1939549,0,6913,0,88459,0,25808,0,220303,0,65036,0,1328,0,8880053,0,2661795,0,0,0,2659743,0,1706341,0,222916,0,208931,0,13983,0,746813,0,208186,0,207631,1,555,1,113,0,4305,1,150,0,203618,0,83478,0,0
2013,2,111,4,0,11935,0,8830930,0,1700045,0,150493,0,0,0,468454,0,0,0,0,0,480754,0,823695,1,7,0,791521,0,12166791,0,10613881,1,86,0,0,0,2189534,0,99227,0,47194,0,621399,0,8830930,0,294693,0,603793,0,233483,0,785981,0,2390695,0,56572,0,4465714,0,1061495,0,1369128,1,38514,0,2274623,0,278046,0,11440682,0,8476141,0,11824,1,326,0,109047,1,7014,1,235,0,27933,0,63885,0,5287,1,7,0,2738982,0,10058414,0,1593281,0,308445,0,1004766,0,470695,1,2718,0,1171908,0,316629,0,133458,0,7263,0,2019,0,796852,1,209,0,7918,0,23314,0,127778,0,19531,1,397,0,4071233,0,1382269,0,0,0,1381943,0,1036741,0,70486,0,66837,0,3650,0,276959,0,58575,0,58575,0,0,0,0,1,486,1,9,0,58080,0,42319,0,0
2013,2,111,3,0,31458,0,6242982,0,1663274,0,48730,0,0,0,323312,0,0,0,0,0,223571,0,555416,1,18881,0,416260,0,14183837,0,12339731,1,8906,1,6793,0,902645,0,105165,0,67380,0,206888,0,6242982,0,105297,0,976854,0,162267,0,759173,0,1766627,0,203511,0,2269254,0,1323656,0,1337064,1,2658,0,-60334,0,333790,0,15185884,0,11345215,0,10137,1,24,0,207595,1,6633,1,19,0,116002,0,141406,0,1757,0,0,0,3357097,0,12906247,0,1868970,0,544072,0,868607,0,515617,1,1744,0,1763349,0,313783,0,146178,0,8070,0,12003,0,996011,1,950,0,12938,0,11725,0,128234,0,24989,1,1199,0,5687807,0,2279637,0,0,0,2279613,0,1603740,0,216112,0,214882,0,1230,0,459761,0,92383,0,92174,1,209,0,0,1,834,0,0,0,91548,0,84841,0,0
2013,2,111,2,0,4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721823,0,505324,1,3124,1,1238,1,12976,1,343,0,0,1,56737,1,27911,1,1297,0,0,0,112872,0,454617,1,42928,1,9437,1,83658,0,30237,1,817,0,20518,0,29319,1,3725,1,261,0,0,0,35960,1,51,1,14017,0,0,1,1182,1,1140,1,28,0,181337,0,267206,0,0,0,265968,1,148420,0,74507,0,73599,1,908,0,43040,0,10729,0,10729,0,0,1,51,0,0,1,59,0,10618,1,13839,0,0
2013,2,111,1,0,61019,0,83557483,0,9968190,0,7521272,0,44076,0,9336449,1,11124,1,129143,0,4153852,0,3350721,0,387981,0,8557458,0,76672400,0,57689373,0,91107,0,29524,0,15770016,0,1678162,0,386597,0,4079179,0,83557483,0,5368192,0,9255413,0,3998250,0,4009640,0,20017983,0,3176354,0,37731651,0,6329626,0,9809240,0,198264,0,23827585,0,2433063,0,116570977,0,97941661,0,114571,0,13906,0,1067710,0,141127,0,5918,0,1113846,0,589556,0,48741,0,15741,0,15518200,0,105732321,0,50097213,0,1948956,0,7166693,0,2273760,0,45080,0,6283744,0,2079976,0,1346639,0,62754,0,255584,0,5512886,0,46190,0,285047,0,201569,0,848780,0,239847,0,17420,0,27020183,0,10838656,1,113561,0,10938311,0,6284370,0,1597784,0,1562922,0,34860,0,3075776,0,913700,0,904619,0,8762,0,2743,0,24638,0,1503,0,884816,0,625791,0,0
2013,2,113,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,113,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,113,11,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,113,10,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,113,9,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,113,8,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,113,7,1,30,1,450703,1,38115,1,34910,1,789,1,101793,0,0,0,0,1,10679,0,0,0,0,1,45333,1,250491,1,189647,1,105625,1,25232,1,39769,1,109,1,77,1,39622,1,450703,1,21285,1,22536,1,11257,1,403,1,43098,1,11070,1,341054,1,2647,1,88067,1,411,1,249968,1,38,1,971446,1,925246,1,172,1,419,1,1862,1,151,1,142,1,36233,1,1738,1,348,1,252,1,4883,1,919882,1,753218,1,23001,1,42839,1,6211,1,20,1,4546,1,13704,1,2183,1,592,1,261,1,20420,1,650,1,699,1,1380,1,7388,1,307,0,0,1,42463,1,51563,1,31,1,51175,1,31085,1,430,1,187,1,244,1,19660,1,6684,1,6684,0,0,1,31,0,0,0,0,1,6653,1,6166,0,0
2013,2,113,6,1,92,1,610760,1,19148,1,84895,0,0,1,196994,0,0,0,0,1,2746,0,0,0,0,1,4155,1,334928,1,86526,1,12193,0,0,1,42060,1,413,1,253,0,6,1,610760,1,12383,1,39883,1,32578,1,46831,1,243448,0,512,1,235125,1,34085,1,1346,0,0,1,199694,0,0,1,1518922,1,1502636,0,19,0,0,1,409,0,932,0,0,1,640,1,9174,0,0,0,0,1,5112,1,1481935,1,1259620,1,12391,1,68094,1,419,0,0,1,25864,1,26177,1,16511,0,15,1,22,1,40564,0,0,1,549,1,481,1,1547,0,0,0,0,1,29680,1,36987,0,0,1,36987,1,34069,0,69,0,69,0,0,1,2850,1,943,1,943,0,0,0,0,0,19,0,0,1,924,0,0,0,0
2013,2,113,5,0,379,0,763037,0,144849,0,147205,0,0,1,91240,0,0,0,0,0,85253,1,13752,0,0,1,78799,0,1115208,0,973979,0,0,0,0,0,50125,1,4712,1,2797,1,8670,0,763037,0,64756,1,77199,0,41769,1,79168,0,130139,1,20180,0,349827,0,3105,1,145339,0,0,0,202808,1,1426,0,2637120,0,2623186,1,1970,1,23,1,650,0,0,0,0,1,1174,1,8657,1,322,0,0,0,1138,0,2478037,0,1798570,1,33356,0,145305,0,45271,1,869,0,62501,0,49509,0,15627,1,195,1,52,0,82197,1,19114,0,1327,1,1891,1,12790,1,255,1,387,0,208821,0,159083,0,0,0,159059,1,103426,0,32211,0,32055,1,156,1,23508,0,7428,1,7271,1,157,0,0,1,28,1,69,1,7331,1,63499,0,0
2013,2,113,4,0,1011,0,766773,0,130796,1,68152,0,0,1,230,0,0,0,0,0,81750,1,90067,1,3956,1,241,0,1791865,0,1473925,1,18922,0,0,1,51496,1,40543,1,37320,0,0,0,766773,1,763,1,149290,0,5208,1,5990,0,279067,1,63200,0,263255,0,23689,1,22267,0,601,0,217439,1,742,0,1972164,0,1833192,1,71,0,0,1,26986,0,0,0,0,1,9783,1,89835,0,0,0,0,1,12298,0,1749618,1,618048,0,70956,0,293944,0,106833,1,9,0,17067,0,56370,0,25349,1,550,1,1034,0,108986,0,0,0,1000,0,20,1,36887,1,1545,0,0,0,411021,0,222547,0,0,0,222547,1,186204,1,14320,1,14320,0,0,1,22023,1,6524,1,6524,0,0,0,0,0,2,0,0,1,6522,1,8549,0,0
2013,2,113,3,0,3880,0,560234,0,161104,1,2415,0,0,1,4018,0,0,0,0,1,5421,1,17685,0,0,1,5836,0,1719107,0,1415185,0,0,0,0,1,43740,1,17547,1,1025,1,-428,0,560234,1,3292,1,32789,0,40455,1,188317,1,161868,0,0,0,133512,0,20538,1,-16482,0,0,0,164842,1,35386,0,3020747,0,2977300,1,32,0,0,0,0,0,0,0,0,0,0,1,9736,0,0,0,0,1,33679,0,2741875,0,953787,0,75692,0,161353,0,77619,0,0,1,62804,0,42635,0,39172,4,,1,314,0,127360,0,0,1,1492,0,0,1,3899,0,0,0,0,0,1195746,0,278873,0,0,0,278873,0,271052,1,6142,1,6142,0,0,1,1678,1,259,1,259,0,0,0,0,0,27,0,0,1,232,0,0,0,0
2013,2,113,2,1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83300,1,82590,0,0,0,0,0,0,0,0,0,0,1,264,1,3,0,0,0,0,1,444,1,82797,1,65564,0,0,1,862,1,916,0,0,1,448,1,455,1,352,0,0,0,0,1,5,1,567,0,0,0,0,0,0,0,0,0,0,1,13627,1,503,0,0,1,503,0,0,1,405,1,405,0,0,1,98,1,19,1,15,0,0,0,0,0,0,0,0,1,19,0,0,0,0
2013,2,113,1,0,5667,0,4136287,0,530004,0,388203,1,1347,0,424805,0,50,0,0,0,235603,0,121504,1,8023,0,317673,0,5493811,0,4318258,0,727583,1,226096,0,285750,0,67173,0,44271,0,126078,0,4136287,0,130858,0,327694,0,153409,0,354783,0,1126652,0,148284,0,1894605,0,178208,0,489328,1,1012,0,1275512,0,49455,0,11617881,0,11290634,0,7606,1,1007,0,33891,1,5060,1,142,0,62275,0,121043,1,670,1,252,0,95299,0,10800490,0,6614841,0,216761,0,761745,0,245738,1,1050,0,175980,0,201714,0,116506,0,2046,0,5628,0,393977,1,29882,0,5884,0,6527,0,66783,1,6406,1,484,0,1948540,0,817391,1,31,0,816414,0,644468,0,55242,0,54842,1,400,0,116791,0,38170,0,37988,1,178,1,31,1,101,1,69,0,37969,0,83293,0,0
