YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_POS_IND,S_NET_INCM_POS,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2013,5,42,6,0,14796,0,10526775,0,1933909,0,2662143,1,5498,0,3470439,0,0,0,4,0,329030,0,436930,1,83942,0,166744,0,3598051,0,2686016,1,14,0,0,0,177008,0,305122,0,209823,0,264775,0,10526775,0,3135252,0,638577,0,558305,0,931446,0,1075621,0,64740,0,4122834,0,314832,0,946773,0,3248595,0,387367,0,46650982,0,46482174,0,0,1,32654,0,136153,0,44146667,0,34932240,0,1401293,0,2989522,0,133598,0,53070,0,805171,0,490738,0,107691,0,10616,0,131686,0,0,0,277253,0,79630,0,179495,1,826,0,2553837,0,2504315,0,2702504,0,2504315,0,2504560,1,245,0,197845,1,2630,0,5045,1,77,1,-6708,1,196801,1,262,1,262,0,0,1,82,1,82,0,0,0,0,0,0,0,0
2013,5,42,5,0,15467,0,5742004,0,1765962,0,1147873,1,150,0,1389065,0,0,0,0,0,332814,1,124062,0,0,1,234649,0,2449995,0,1887899,0,0,0,0,1,35628,0,271489,0,183387,0,61904,0,5742004,0,858036,0,155790,0,288511,0,506208,0,605204,1,31599,0,3296654,0,627328,0,1681043,0,1190908,1,202626,0,21410643,0,21237176,1,890,1,33317,0,139260,0,19604760,0,14124328,0,1272304,0,1196672,0,87195,0,16197,0,360001,0,324005,0,66702,0,18037,0,76735,0,0,0,221107,0,58852,0,72567,0,0,0,1710057,0,1805883,0,1885407,0,1804993,0,1807235,1,2242,0,75895,1,2655,0,8393,0,0,0,0,1,64847,1,4519,1,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,42,4,0,21032,0,3850681,0,1308334,0,410970,0,0,0,845635,0,0,0,0,0,191360,1,203395,0,0,1,64889,0,2150792,0,1509749,0,0,0,0,1,48441,0,214695,0,105424,0,27345,0,3850681,0,529725,0,142258,0,352073,0,565563,0,323605,1,91355,0,1846102,0,381494,0,552583,0,978872,1,66846,0,27212561,0,26871332,1,111,1,54361,0,286757,0,25277960,0,18969432,0,1209777,0,1635323,0,67172,1,22445,0,463722,0,278587,0,38669,0,5693,0,153403,0,0,0,119244,0,91581,0,102818,0,0,0,2120093,0,1934601,0,2167021,0,1934490,0,1993900,1,59410,0,225426,1,310,0,1748,0,0,1,231,1,223137,1,7105,1,7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,42,3,0,59451,0,1937725,0,865583,0,150420,0,0,0,240301,0,0,0,0,0,94591,0,139821,0,0,1,12595,0,1614393,0,1339727,0,0,0,0,0,0,0,395892,0,258140,0,21995,0,1937725,0,137050,0,118678,0,217284,0,804297,0,215855,0,73473,0,371088,0,224368,0,344931,0,-197092,1,1119,0,21912310,0,21872662,0,0,1,9364,0,30283,0,19659080,0,14019574,0,1375928,0,947593,0,66192,1,4698,0,407236,0,311379,0,46927,0,22574,0,80335,0,0,0,80995,0,109419,0,74435,1,83,0,2111712,0,2253229,0,2288913,0,2253229,0,2264973,1,11744,0,17510,1,121,0,7359,0,0,0,0,1,10030,1,18084,1,18084,0,0,1,90,1,90,0,0,0,0,0,0,0,0
2013,5,42,2,0,19912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9511313,0,8971553,0,0,0,156603,0,383157,0,8548269,0,6523048,0,217255,0,681149,0,17253,0,68707,0,168233,0,130394,0,27061,0,7349,0,38087,0,0,0,16168,0,11868,0,36603,0,0,0,605093,0,963044,0,2096214,0,963044,0,978939,1,15895,0,1132961,0,280,0,1611,0,1848,1,-80,0,1129303,1,209,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,42,1,0,165308,0,359447605,0,40094441,0,97378643,0,1451415,0,117054320,0,70088,0,1017735,0,16661792,0,3431613,0,494703,0,22490059,0,102440619,0,64617771,0,339950,0,143857,0,4069954,0,17225203,0,4044821,0,6936351,0,359447605,0,78001016,0,35922554,0,27527656,0,13723112,0,44140447,0,6328461,0,153804358,0,5638351,0,16164371,0,139130244,0,7128609,0,1244224208,0,1235196149,0,57926,0,1261714,0,7708419,0,1194395234,0,1013122989,0,18533684,0,64787641,0,3338840,0,1172215,0,12245088,0,12792661,0,3376323,0,1007631,0,6348642,1,1530,0,4713827,0,2546756,0,5673213,0,43589,0,44690606,0,49828974,0,54251376,0,49771048,0,50140353,0,369305,0,4151628,0,656994,0,680453,0,80472,0,26050,0,2707660,0,196949,0,219635,0,22686,0,131751,0,181269,0,49518,0,20331,0,13559,0,6704
2013,5,44,12,0,212,0,77361492,0,5268101,0,8966490,0,165173,0,17527742,0,66169,0,34928,0,3475868,0,282382,0,50797,0,17715679,0,37823181,0,19376361,0,862,0,862,0,4882838,0,1930331,0,480152,0,-641328,0,77361492,0,8849876,0,7201729,0,7163213,0,859478,0,11850270,0,6791257,0,34645669,0,1031969,0,2735749,0,32967968,0,2090017,0,190722575,0,186906927,0,49225,0,136040,0,3630383,0,184070405,0,147318600,0,610423,0,15028525,0,990567,0,202904,0,2742077,0,2670748,0,582184,0,111411,0,2579264,0,2643,0,1970463,0,442007,0,1451284,0,10447,0,7356859,0,6652170,0,7892166,0,6602945,0,6909802,0,306857,0,1175339,0,726956,0,300523,0,1148,0,5287,0,141426,0,99681,0,101064,0,1382,0,14201,0,16197,0,1996,0,3928,0,2064,0,1864
2013,5,44,11,0,348,0,23541055,0,2480931,0,3041862,0,36199,0,9839169,0,0,0,3324,0,842908,0,211381,0,50111,0,1449967,0,8373267,0,4645703,0,562,0,485,0,795270,0,793732,0,165773,0,506733,0,23541055,0,2413171,0,7724375,0,1718444,0,915843,0,2598935,0,357669,0,7812618,0,249435,0,898356,0,6926734,0,261907,0,78300755,0,76931837,0,3163,0,38929,0,1326825,0,76186396,0,64612799,0,407667,0,4468718,0,266050,0,31458,0,946829,0,786007,0,217551,0,50504,0,563274,0,8,0,752188,0,84567,0,459575,0,1423,0,2537778,0,2114358,0,2221233,0,2111195,0,2120872,0,9678,0,91902,0,15550,0,42298,0,1230,0,1105,0,31718,0,15894,0,31301,0,15407,0,2243,0,5132,0,2889,0,2130,0,598,0,1532
2013,5,44,10,0,1171,0,39630725,0,4441522,0,5064060,0,60886,0,19764618,0,0,1,15538,0,1471404,0,310019,1,44158,0,1331607,0,10872048,0,6167805,0,0,0,0,0,853442,0,1455345,0,329485,0,565140,0,39630725,0,3124425,0,16954506,0,2519996,0,1483574,0,4154247,0,600347,0,10793630,0,1055936,0,1835662,0,8423575,0,521543,0,131918381,0,128964024,0,2050,0,79070,0,2873237,0,128691230,0,109855709,0,701092,0,7721970,0,348306,0,49729,0,1572870,0,1148912,0,371444,0,102651,0,701183,1,102,0,1327483,0,84431,0,580481,0,9569,0,4115299,0,3227150,0,3516909,0,3225101,0,3226015,1,914,0,275222,0,11203,0,49055,1,695,0,365,0,213903,0,17374,0,23017,1,5643,0,-787,0,1693,1,2480,0,72,0,0,0,72
2013,5,44,9,0,4009,0,61561688,0,6578257,0,7855989,0,79274,0,34323333,0,0,1,1554,0,1520223,0,769104,1,30920,0,1826372,0,14223199,0,8513120,1,4008,1,705,0,855356,0,2174533,0,680855,0,672794,0,61561688,0,5121657,0,28632085,0,3337005,0,2765728,0,5047300,0,567440,0,16090473,0,1581312,0,3249147,0,12066471,0,806457,0,228488762,0,223464675,0,5194,0,77518,0,4941375,0,223756576,0,193016137,0,1643689,0,12608580,0,507938,0,104555,0,2641339,0,1906843,0,632557,0,130169,0,755219,1,210,0,2281917,0,158915,0,1021817,0,7724,0,6338967,0,4732186,0,4916292,0,4726992,0,4752451,0,25459,0,177228,0,14755,0,115322,1,666,0,8510,0,37974,0,7448,0,13462,0,6014,0,4624,1,5292,1,668,1,1916,1,195,1,1721
2013,5,44,8,0,4995,0,35028561,0,4737425,0,4495696,0,32025,0,17956687,0,0,0,0,0,1124026,0,495877,0,0,0,1144344,0,8507572,0,5325276,0,0,0,0,0,616741,0,1398919,0,548354,0,456929,0,35028561,0,3416277,0,11634675,0,1825515,0,1428513,0,3083797,0,730981,0,12908803,0,1354007,0,1934016,0,10445763,0,824984,0,109042546,0,107336025,1,251,0,51880,0,1654390,0,105332947,0,87599038,0,943682,0,6749557,0,342614,0,66973,0,1519001,0,1109953,0,462829,0,80100,0,347671,0,0,0,1240638,0,72220,0,475591,1,38,0,4323039,0,3709599,0,4023863,0,3709348,0,3746423,1,37075,0,306826,0,40810,0,36127,1,619,1,12927,0,216343,0,6793,1,7121,1,328,1,896,1,1674,1,778,0,0,0,0,0,0
2013,5,44,7,0,26262,0,55081274,0,7699675,0,6895053,0,99787,0,22974173,0,0,0,0,0,1934557,0,705618,1,257287,0,2223992,0,22991216,0,15145351,0,0,0,0,0,2091757,0,3241177,0,1501875,0,813780,0,55081274,0,7378828,0,6615908,0,4907957,0,3798494,0,10461836,0,692303,0,21225948,0,1695738,0,3602802,0,16443207,0,515799,0,198232714,0,196044153,1,2442,0,102797,0,2083322,0,191554180,0,150734844,0,4110170,0,14437743,0,803296,0,188648,0,3491549,0,2687660,0,856104,0,200227,0,903408,0,0,0,1708114,0,268930,0,991656,1,563,0,10171268,0,6678534,0,7361142,0,6676091,0,6786905,0,110814,0,604106,0,42853,0,134554,1,78,0,1583,0,425039,0,75070,0,75549,1,479,1,5875,1,7112,1,1238,1,196,1,160,0,36
2013,5,44,6,0,27657,0,19139326,0,3725728,0,1720304,1,50962,0,7378211,1,987,1,14105,0,720213,0,368001,0,0,0,698510,0,9627707,0,6773465,0,0,0,0,0,545299,0,1660463,0,769706,0,273932,0,19139326,0,2756758,0,737312,0,1031523,0,2939069,0,2983336,0,275190,0,8416139,0,902091,0,2119697,0,5884599,0,490250,0,85025181,0,83996354,1,1,0,65202,0,963625,0,81899106,0,65706118,0,2157273,0,5209760,0,287707,0,47832,0,1694213,0,1409832,0,231880,0,94265,0,401052,0,0,0,607291,0,104385,0,250907,0,0,0,3696590,0,3126076,0,3174972,0,3126075,0,3129852,1,3777,0,31737,0,9943,0,19730,0,0,1,-1168,1,3232,0,13264,1,17745,1,4481,1,3896,1,3896,0,0,0,0,0,0,0,0
2013,5,44,5,0,34388,0,12185985,0,2859161,0,871346,1,5309,0,4412435,0,0,0,0,0,341782,0,693527,0,0,1,292582,0,5487976,0,3859121,0,0,0,0,0,269794,0,1159715,0,672577,0,334672,0,12185985,0,1350240,0,747629,0,1128394,0,2010821,0,1835260,0,93844,0,5019797,0,626050,0,811724,0,3653396,1,71374,0,71484393,0,71078082,0,0,1,28546,0,377765,0,69084379,0,55162319,0,1557272,0,3452790,0,271979,0,45926,0,1895218,0,1092359,0,199805,0,68290,0,251794,0,0,0,447456,0,26177,0,78305,0,0,0,4534689,0,2400014,0,2885668,0,2400014,0,2442961,1,42947,0,461390,1,1937,0,4960,0,0,0,0,1,454494,1,24263,1,24263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,44,4,0,59105,0,9717301,0,2204711,0,443313,0,0,0,4054026,0,0,0,0,0,186387,0,303826,0,0,1,148636,0,6205130,0,4739839,0,0,0,0,0,135821,0,1390769,0,743169,0,127689,0,9717301,0,1093152,0,452921,0,570109,0,2061865,0,1164032,0,249039,0,4126182,0,775823,0,944295,0,2509100,1,103037,0,60787363,0,60319038,0,0,1,39410,0,428915,0,58304345,0,44266535,0,1813224,0,3519469,0,274992,0,17837,0,2188931,0,1172407,0,145787,0,85308,0,243723,0,0,0,498418,0,24333,0,121226,0,0,0,3932154,0,2483017,0,2523646,0,2483017,0,2493278,1,10261,0,36085,1,18,0,5877,0,0,1,3858,1,26332,1,4544,1,5095,1,552,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,44,3,0,81707,0,2885213,0,817810,0,133958,1,110,0,1200936,0,0,0,0,0,83657,0,88885,0,0,1,4771,0,2905188,0,2517372,0,0,0,0,1,1667,0,538655,0,430368,0,57536,0,2885213,0,500413,0,110948,0,523271,0,1174181,0,396273,0,103022,0,77105,0,414901,0,732213,0,-823756,1,246253,0,35942385,0,35460984,0,0,1,41571,0,439830,0,33546288,0,23613810,0,1538119,0,2078854,0,161703,0,12342,0,1524963,0,665045,0,69774,0,21967,0,119698,0,0,0,330775,0,46425,0,87905,1,45520,0,3229387,0,2396097,0,2627899,0,2396097,0,2396904,1,807,0,188955,1,4,0,311,0,0,1,-169,1,188809,1,42847,1,42847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,44,2,0,26185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11330560,0,10891218,0,0,0,150206,0,289135,0,10432565,0,7912681,0,242688,0,654466,0,28666,0,2293,0,391651,0,173222,0,43699,0,6245,0,35461,0,0,0,58318,1,13702,0,27997,1,1276,0,840199,0,897995,0,1467286,0,897995,0,913500,1,15505,0,540121,0,0,0,12814,0,998,0,0,1,526309,1,29729,1,29781,1,52,0,-559,0,0,0,559,0,73,0,70,0,3
2013,5,44,1,0,266040,0,336132620,0,40813319,0,39488071,0,529725,0,139431331,1,67155,0,69449,0,11701026,0,4228619,0,433274,0,26836460,0,127016484,0,77063413,1,5432,1,2053,0,11047985,0,15743639,0,6322313,0,3167878,0,336132620,0,36004798,0,80812086,0,24725428,0,19437565,0,43575288,0,10461093,0,121116362,0,9687263,0,18863662,0,98497058,0,5931621,0,1201275613,0,1181393318,0,62325,0,811169,0,19008800,0,1162858416,0,949798591,0,15725299,0,75930432,0,4283820,0,770497,0,20608640,0,14822988,0,3813614,0,951138,0,6901748,1,2963,0,11223061,0,1326091,0,5546745,0,76560,0,51076230,0,38417197,0,42611076,0,38354871,0,38918964,0,564093,0,3888911,0,864028,0,721571,0,5433,0,32299,0,2265580,0,336906,0,371244,0,34338,0,30388,0,40996,0,10608,0,8314,1,3086,0,5228
2013,5,48,12,0,80,0,26409371,0,1769424,0,3691437,0,94496,0,685401,0,6661,0,0,0,1345401,0,304396,0,0,0,3718054,0,24318519,0,10928926,0,4517,0,1261,0,619844,0,319527,0,130918,0,781791,0,26409371,0,1161691,0,1053151,0,1569512,0,267543,0,7439811,0,801851,0,14115811,0,142533,0,3249780,0,11033717,0,310219,0,27920921,0,26940767,0,1783,0,595397,0,382974,0,25866337,0,7896534,0,135561,0,4184206,0,772947,0,27247,0,1756984,0,663559,0,286087,0,34790,0,1915293,0,124,0,53029,0,120746,0,778487,0,128,0,7240615,0,2054584,0,2278984,0,2052801,0,2072558,0,19757,0,147204,0,64397,0,33340,0,873,0,12463,0,36131,0,60218,0,61184,0,967,0,18760,0,18770,0,10,0,224,0,224,0,0
2013,5,48,11,0,78,0,5603577,0,555374,0,1142237,0,12822,0,187023,0,0,0,1264,0,265674,0,63882,0,461,0,602207,0,5284770,0,2745493,0,1935,0,0,0,159792,0,117441,0,40404,0,20235,0,5603577,0,582417,0,438435,0,292472,0,92603,0,1332293,0,96330,0,2769027,0,61940,0,350369,0,2432814,0,76096,0,9190964,0,9033511,0,787,0,85296,0,71370,0,8742223,0,4056309,0,89550,0,1193935,0,152983,0,6747,0,320030,0,255348,0,67243,0,6380,0,448234,0,0,0,15421,0,24686,0,177654,0,313,0,1927391,0,448742,0,536664,0,447954,0,452763,0,4809,0,68684,0,2363,0,12879,0,4649,0,695,0,48097,0,4383,0,7412,0,3029,0,15643,0,15693,0,51,0,239,0,239,0,0
2013,5,48,10,0,194,0,6655745,0,737307,0,1557896,0,36120,0,184983,0,0,0,0,0,455029,0,128540,0,0,0,702090,0,6023676,0,3490190,1,2205,1,64,0,108536,0,98367,0,23114,0,206602,0,6655745,0,628144,0,578613,0,453950,0,216177,0,1679134,0,31582,0,3068144,0,213891,0,787442,0,2229411,0,162601,0,12469537,0,12248280,1,156,0,60843,0,160259,0,11888924,0,6474352,0,159378,0,1570248,0,204716,0,10597,0,460106,0,323518,0,84291,0,11430,0,507489,1,51,0,29001,0,54040,0,192367,1,996,0,1806343,0,580614,0,697555,0,580458,0,593572,1,13114,0,106193,0,8047,0,22428,0,0,1,395,0,75323,0,6760,0,7085,1,325,1,4145,1,4145,0,0,1,880,1,880,0,0
2013,5,48,9,0,513,0,7844294,0,1007544,0,2452329,0,20770,0,89060,0,0,1,37667,0,336677,0,232028,1,1342,0,578200,0,6870134,0,4089992,1,815,1,769,0,117146,0,197735,0,58573,0,93719,0,7844294,0,1059150,0,598521,0,629403,0,236132,0,1645398,0,129522,0,3546167,0,71351,0,1805783,0,1883374,0,214341,0,19654733,0,19238852,0,2859,0,130658,0,282364,0,18659030,0,8908369,0,293932,0,3158091,0,248713,0,12704,0,792928,0,490814,0,108236,0,16452,0,634426,0,0,0,35557,0,119128,0,413007,1,958,0,3425716,0,995703,0,1035243,0,992844,0,998630,1,5786,0,41288,0,4107,0,15206,1,6,0,-602,0,22571,0,2444,1,9353,1,6909,1,-1334,5,,0,1334,0,0,0,0,0,0
2013,5,48,8,0,994,0,7049027,0,925964,0,1932003,0,23891,1,23078,0,0,1,1144,0,279546,0,324384,0,0,0,502259,0,6538037,0,3740749,0,0,0,0,1,25123,0,173271,0,27203,0,116062,0,7049027,0,653200,0,795510,0,490142,1,556267,0,1709315,1,28599,0,2815994,0,10259,0,792963,0,2024915,1,12144,0,17491397,0,17345951,1,1902,0,82963,0,60582,0,16467400,0,7466207,0,303062,0,2307267,0,289304,0,14054,0,846457,0,523633,0,96207,0,5262,0,721371,0,0,0,29896,0,30685,0,404201,1,1448,0,3428346,0,1023998,0,1020808,0,1022096,0,1022096,0,0,0,-2380,1,425,0,4498,0,0,1,-7966,1,663,1,1092,1,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,48,7,0,5803,0,11874021,0,1454121,0,2619835,1,8686,0,263117,1,10276,0,0,0,355253,0,625493,1,48086,0,1319434,0,13740058,0,9571548,0,0,0,0,0,398326,0,632338,0,302781,0,290699,0,11874021,0,1155218,0,899098,0,598742,0,567022,0,5019642,1,7378,0,3626922,0,158565,0,521326,0,3426821,0,479790,0,34842572,0,34528214,1,1048,0,188160,0,125150,0,32983314,0,16041579,0,891224,0,4134999,0,559711,0,41305,0,1339361,0,883523,0,247583,0,33101,0,852497,1,3598,0,132240,0,113285,0,353088,1,94,0,7356126,0,1859258,0,2170647,0,1858210,0,1883077,1,24867,0,92912,1,13089,0,32122,0,0,1,2502,1,45199,1,60060,1,60587,1,527,1,159464,1,159464,0,0,1,179,0,0,1,179
2013,5,48,6,0,5157,0,3890607,0,381658,0,487570,0,0,1,48963,0,0,0,0,0,194917,0,831515,0,0,1,191115,0,4006066,0,2910595,0,0,0,0,1,21450,1,374474,1,212966,0,476439,0,3890607,0,391050,0,209481,0,148962,1,299991,0,1807991,1,1871,0,1031262,0,33920,1,135287,0,862055,0,0,0,15106120,0,14951331,0,0,1,3124,0,151664,0,14139139,0,6862610,0,410700,0,1331396,0,366657,1,1344,0,699254,0,344005,0,111808,1,4462,0,387750,0,0,0,27737,1,21257,0,159984,0,0,0,3410176,0,966981,0,993832,0,966981,0,966981,0,0,0,16426,0,0,0,7478,1,7949,0,0,1,999,1,505,1,505,0,0,1,9921,1,9921,0,0,0,0,0,0,0,0
2013,5,48,5,0,7387,0,2676631,0,696589,1,299941,0,0,1,6171,0,0,0,0,1,249380,1,375271,0,0,1,129558,0,2913343,0,2140393,0,0,0,0,1,76929,1,24279,1,22228,1,67790,0,2676631,1,201185,0,212871,0,208048,1,354717,0,645164,1,78425,0,976220,0,159129,1,43677,0,773415,0,0,0,14400367,0,14378766,0,0,1,14649,1,6952,0,13801140,0,5711482,0,4044522,0,651093,0,106882,1,1601,0,359319,0,195726,0,38117,1,24,0,242707,0,0,1,10623,1,12945,1,63981,1,21,0,2362097,0,599227,0,660341,0,599227,0,599227,0,0,1,-25124,0,0,1,1130,0,0,1,-26253,0,0,1,19,1,19,0,0,1,86218,1,86218,0,0,0,0,0,0,0,0
2013,5,48,4,0,11455,0,1728131,0,421977,1,252120,0,0,1,2207,0,0,0,0,0,147834,1,99510,0,0,1,27629,0,2785407,0,2191432,0,0,0,0,1,59855,1,111465,1,43487,1,55046,0,1728131,1,208118,0,135317,0,126204,0,106144,0,372770,1,109930,0,669648,0,69574,1,157999,0,446218,1,4143,0,13130964,0,12862771,0,0,1,98099,0,170095,0,12172211,0,5127616,0,461727,0,1546643,0,237918,1,6167,0,550259,0,298042,0,51722,1,8431,0,226349,0,0,0,35138,1,39516,1,48277,0,0,0,3534405,0,958753,0,959392,0,958753,0,958753,0,0,1,621,0,0,1,621,0,0,0,0,0,0,1,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,48,3,0,51260,0,1382772,0,527720,0,110992,1,3129,1,7465,0,0,0,0,1,46280,0,121605,0,0,1,15275,0,3961430,0,3443666,0,0,0,0,0,0,0,66713,0,35229,1,7318,0,1382772,0,236091,0,63825,0,112605,0,1298548,0,397096,1,-19001,0,-706392,0,180755,0,189173,0,-1044991,1,31328,0,19425231,0,19090226,0,0,1,100700,0,234305,0,17795984,0,6525218,0,1012684,0,1569542,0,557101,0,0,0,507793,0,449377,0,63058,1,3985,0,325577,0,0,0,61607,1,38648,0,37984,1,169,0,6643242,0,1629247,0,1630037,0,1629247,0,1629247,0,0,0,790,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,48,2,0,22788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161983,0,4882660,0,0,0,241715,1,37609,0,4372285,0,1279662,0,231800,0,405804,0,241778,1,2136,0,293753,0,105423,0,20721,1,10687,0,95579,0,0,0,6170,1,2586,0,38787,0,0,0,1637399,0,789698,0,1408129,0,789698,0,789957,1,259,1,614425,0,0,1,156,0,0,0,0,1,614269,1,4006,1,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,48,1,0,105709,0,75114175,0,8477677,0,14546362,0,199913,0,1497466,1,16936,1,40075,0,3675990,0,3106623,1,49890,0,7785821,0,76441441,0,45252983,1,9473,1,2094,0,1587001,0,2115612,0,896904,0,2115702,0,75114175,0,6276264,0,4984822,0,4630039,0,3995145,0,22048613,0,1266487,0,31912805,0,1101918,0,8033800,0,24067749,0,1290662,0,188794791,0,185501329,0,8535,0,1601603,0,1683325,0,176887986,0,76349936,0,8034140,0,22053222,0,3738710,0,123903,0,7926244,0,4532969,0,1175073,0,135005,0,6357272,1,3772,0,436418,0,577523,0,2667817,0,4127,0,42771856,0,11906805,0,13391631,0,11898270,0,11966861,0,68591,0,1061038,0,92428,0,130647,0,13477,0,-18767,0,843253,0,139506,0,151262,0,11756,0,292818,0,294212,0,1394,0,1522,0,1344,1,179
